lon,lat,FullDate,Day,Month,Year,StateAbb,City,Corner
-119.7725868,36.7468422,12/8/2006,8,12,2006,CA,Fresno,Riverpark North
-104.6091409,38.2544472,12/8/2006,8,12,2006,CO,Pueblo,4th and Abriendo
-105.8979465,39.6800375,12/8/2006,8,12,2006,CO,Loveland,Hwy 34 & Taft--Loveland
-116.5338037,48.3054806,12/8/2006,8,12,2006,ID,Ponderay,Ponderay Plaza- Ponderay
-114.316813,48.1919889,12/8/2006,8,12,2006,MT,Kalispell,"Hwy 93 & Reserve Dr, Kalispell"
-115.1175013,36.1988592,12/8/2006,8,12,2006,NV,North Las Vegas,"Lake Mead & McDaniel, N LV"
-118.255075,34.1425078,12/8/2006,8,12,2006,NY,Glendale,Shops at Atlas Park
-97.678896,30.5082551,12/8/2006,8,12,2006,TX,Round Rock,I-35  & Sam Bass
-83.4192941,42.7351196,12/8/2006,8,12,2006,WA,Clarkston,Bridge Street Plaza- Clarkston
-87.657584,44.0886059,12/8/2006,8,12,2006,WI,Manitowoc,Calumet & 41st
-106.313081,42.866632,12/8/2006,8,12,2006,WY,Casper,Eastridge Mall- Casper
-111.8314724,33.4151843,12/6/2006,6,12,2006,AZ,Mesa,"Val Vista & Southern, Mesa"
-97.1383744,49.895136,12/6/2006,6,12,2006,MB,Winnipeg,Ellice Ave St & Milt Stegal Dr
-82.0906448,26.9761707,12/5/2006,5,12,2006,FL,Port Charlotte,Port Charlotte
-80.2781057,25.8575963,12/5/2006,5,12,2006,FL,Hialeah,8th Ave & 49th St
-90.3759499,38.6653297,12/4/2006,4,12,2006,MO,Olivette,Olive & Price
-117.2425355,33.2000368,12/1/2006,1,12,2006,CA,Vista,Sycamore & Shadowridge
-105.0166498,39.613321,12/1/2006,1,12,2006,CO,Littleton,"Wadworth & Bowles, Littleton"
-82.5306527,27.3364347,12/1/2006,1,12,2006,FL,Sarasota,Sarasota Square Mall - First Level
-82.5748194,27.4989278,12/1/2006,1,12,2006,FL,Bradenton,SR 70 & I-75
-90.5776367,41.5236437,12/1/2006,1,12,2006,IA,Davenport,Davenport-Kimberly & Bridge
-93.6091064,41.6005448,12/1/2006,1,12,2006,IA,Des Moines,Fleur & Stanton
-88.0683955,41.6986416,12/1/2006,1,12,2006,IL,Bolingbrook,Bolingbrook-Boughton & Janes
-92.637927,32.5232053,12/1/2006,1,12,2006,LA,Ruston,I-20 & Cooktown
-90.4926214,38.5492204,12/1/2006,1,12,2006,MO,Valley Park,Hwy 141 & I-44
-2.094278,57.149717,12/1/2006,1,12,2006,NC,Aberdeen,"Aberdeen, NC"
-95.7974526,36.060949,12/1/2006,1,12,2006,OK,Broken Arrow,Aspen & Kenosha
-79.6876659,43.467517,12/1/2006,1,12,2006,ON,Oakville,2983 Westoak Trails
-79.3831843,43.653226,12/1/2006,1,12,2006,ON,Toronto,King & York - PATH Concourse
-86.7816016,36.1626638,12/1/2006,1,12,2006,TN,Nashville,Metrocenter & Dominican
-104.7207303,40.3956292,12/1/2006,1,12,2006,TN,Brentwood,Nolensville & Concord
-96.8899636,32.9756415,12/1/2006,1,12,2006,TX,Carrollton,I 35E & Sandy Lake
-74.0420848,40.8528777,11/30/2006,30,11,2006,NJ,Little Ferry,"Rte 46 W, Little Ferry"
-79.8774042,43.5182991,11/30/2006,30,11,2006,ON,Milton,1040 Kennedy Circle
-86.1349019,40.2671941,11/30/2006,30,11,2006,PA,Indiana,Indiana Commons
-79.3831843,43.653226,11/28/2006,28,11,2006,ON,Toronto,Yonge & Finch
-104.990251,39.7392358,11/27/2006,27,11,2006,CO,Denver,Park Ave & Globeville- Denver
-87.6297982,41.8781136,11/27/2006,27,11,2006,IL,Chicago,Lake & Jefferson - West Loop
-90.3237263,38.6425518,11/25/2006,25,11,2006,NC,Clayton,"Clayton, NC"
-81.655651,30.3321838,11/24/2006,24,11,2006,FL,Jacksonville,Town Center Pkwy & Brightman Blvd
-88.0683955,41.6986416,11/24/2006,24,11,2006,IL,Bolingbrook,Bolingbrook-Weber & Lilly Cache
-79.3831843,43.653226,11/24/2006,24,11,2006,ON,Toronto,Queen & Logan
-87.4139092,39.4667034,11/22/2006,22,11,2006,IN,Terre Haute,25th & Wabash
-75.4801037,40.6309043,11/22/2006,22,11,2006,PA,Lehigh Valley,Shops at Saucon Valley
-79.9748103,32.8546197,11/22/2006,22,11,2006,SC,North Charleston,Int`l Blvd & Bentonville Pkwy
-87.7618468,41.9194202,11/22/2006,22,11,2006,WA,Prosser,Merlot Dr & Wine Country Rd - Pross
-88.0398912,30.6953657,11/21/2006,21,11,2006,AL,Mobile,Government & Catherine
-81.3792365,28.5383355,11/21/2006,21,11,2006,FL,Orlando,Plaza Venezia
-122.4442906,47.2528768,11/21/2006,21,11,2006,WA,Tacoma,Center St. & Mullen-Tacoma
-122.121512,47.6739881,11/21/2006,21,11,2006,WA,Redmond,Redmond Ridge
-122.3916754,40.5865396,11/20/2006,20,11,2006,CA,Redding,Placer Heights - Redding
144.9630576,-37.8136276,11/20/2006,20,11,2006,FL,Melbourne,Melbourne Square Mall - FoodCourt
-80.0533746,26.7153424,11/20/2006,20,11,2006,FL,West Palm Beach,Village Blvd & Brandywine Rd
-76.1474244,43.0481221,11/20/2006,20,11,2006,NY,Syracuse,Carousel Center Mall
-84.2807329,30.4382559,11/18/2006,18,11,2006,FL,Tallahassee,Capital Circle & Blair Stone
-83.9737935,35.7895271,11/18/2006,18,11,2006,TN,Alcoa,Cusick & Alcoa
-119.7725868,36.7468422,11/17/2006,17,11,2006,CA,Fresno,"Ashlan & Blythe, Fresno"
-85.1393513,41.079273,11/17/2006,17,11,2006,IN,Ft Wayne,Coliseum & Coldwater
11.2558136,43.7695604,11/17/2006,17,11,2006,KY,Florence,Mall & Plaza
-122.4187024,45.5342861,11/17/2006,17,11,2006,OR,Wood Village,Wood Village Town Center- W Village
-122.6764815,45.5230622,11/17/2006,17,11,2006,OR,Portland,20th & Burnside- Portland
-82.3940104,34.8526176,11/17/2006,17,11,2006,SC,Greenville,E North St & Pleasantburg
-80.44868,41.2333896,11/17/2006,17,11,2006,TN,Hermitage,Old Hickory & Chandler
-98.4936282,29.4241219,11/17/2006,17,11,2006,TX,San Antonio,Quincy & McCullough
-121.2907796,37.9577016,11/15/2006,15,11,2006,CA,Stockton,Morada Lane & Hwy 99 - Stockton
0.121817,52.205337,11/14/2006,14,11,2006,ON,Cambridge,Franklin & Elgin - Cambridge
-104.8319195,39.7294319,11/13/2006,13,11,2006,CO,Aurora,E-470 & Gartrell- Aurora
-117.1610838,32.715738,11/10/2006,10,11,2006,CA,San Diego,"32nd & University, San Diego"
-105.0874842,39.8027644,11/10/2006,10,11,2006,CO,Arvada,58th & Kipling- Arvada
-104.9739333,39.5480789,11/10/2006,10,11,2006,CO,Highlands Ranch,Wildcat Reserve & Fairview-CO
-97.4394777,35.2225668,11/10/2006,10,11,2006,OK,Norman,Main & Flood
-97.3967019,35.4495065,11/10/2006,10,11,2006,OK,Midwest City,29th & Air Depot
-95.3698028,29.7604267,11/10/2006,10,11,2006,TX,Houston,Main & Buffalo Speedway
-84.1593818,39.6283928,11/10/2006,10,11,2006,UT,Centerville,Centerville Starbucks
-70.8967155,42.51954,11/10/2006,10,11,2006,VA,Salem,Spartan Square
-88.4470508,43.7730448,11/10/2006,10,11,2006,WI,Fond du Lac,Johnson & Pioneer
-121.9499568,37.2871651,11/6/2006,6,11,2006,CA,Campbell,Hamilton & Central - Campbell
-82.5514869,35.5950581,11/4/2006,4,11,2006,NC,Asheville,Asheville Mall
-92.586828,34.5645371,11/3/2006,3,11,2006,AR,Benton,I 30 & Alcoa
-117.3008784,34.4263886,11/3/2006,3,11,2006,CA,Hesperia,Hesperia & Bear Valley
39.5691841,24.5246542,11/3/2006,3,11,2006,OH,Medina,Medina Shopping Center
-97.5164276,35.4675602,11/3/2006,3,11,2006,OK,Oklahoma City,Grand & May
-75.9107565,43.9747838,11/3/2006,3,11,2006,SD,Watertown,Watertown-Hwy 212 & 29th
-77.0909809,38.8816208,11/3/2006,3,11,2006,TX,Arlington,Bowen & Park Row
-96.3699632,30.6743643,11/3/2006,3,11,2006,TX,Bryan,Texas & Villa Maria
-122.3320708,47.6062095,11/3/2006,3,11,2006,WA,Seattle,2200 Westlake Avenue
-124.8055494,49.2338882,11/2/2006,2,11,2006,BC,Port Alberni,Pacific Rim Station-Pt Alberni D/T
-97.9136112,26.1497977,11/2/2006,2,11,2006,TX,Mercedes,Rio Grande Premium Outlet
-84.0712997,34.0514898,11/1/2006,1,11,2006,GA,Suwanee,Peachtree Pkwy & Brookwood Rd
-79.3831843,43.653226,11/1/2006,1,11,2006,ON,Toronto,Yonge & Avondale
-92.3425775,42.492786,11/1/2006,1,11,2006,ON,Waterloo,95 King St S
-124.5247061,49.8352352,10/31/2006,31,10,2006,BC,Powell River,Town Ctr Mall-Powell River
-78.7811169,35.79154,10/30/2006,30,10,2006,NC,Cary,Cary Central
-78.7811169,35.79154,10/29/2006,29,10,2006,NC,Cary,High House Road
-121.4943996,38.5815719,10/28/2006,28,10,2006,CA,Sacramento,Antelope & Daly - Sacramento
-80.1386547,26.8233946,10/28/2006,28,10,2006,FL,Palm Beach Gardens,Gardens Mall - Lower Level
-81.8067523,26.438136,10/28/2006,28,10,2006,FL,Estero,Coconut Point
-75.2837862,40.2414952,10/28/2006,28,10,2006,PA,Lansdale,Lansdale
-118.2436849,34.0522342,10/27/2006,27,10,2006,CA,Los Angeles,11th & Grand
-80.5886646,28.0344621,10/27/2006,27,10,2006,FL,Palm Bay,Palm Bay Rd & I-95
-96.7678039,46.8737648,10/27/2006,27,10,2006,MN,Moorhead,Moorhead-I-94 & 8th
-93.3030063,45.1732394,10/27/2006,27,10,2006,MN,Coon Rapids,Coon Rapids-Foley & Hwy 10
-95.992775,36.1539816,10/27/2006,27,10,2006,OK,Tulsa,E 35th & Peoria
-75.6971931,45.4215296,10/27/2006,27,10,2006,ON,Ottawa,131 Queen Street
-97.2289029,32.8342952,10/27/2006,27,10,2006,TX,North Richland Hills,Davis & Precinct Line
-120.3272675,50.674522,10/26/2006,26,10,2006,BC,Kamloops,Summit Ctre - Kamloops
-122.2711137,37.8043637,10/26/2006,26,10,2006,CA,Oakland,Estuary Cove - Oakland
-118.542586,34.3916641,10/22/2006,22,10,2006,CA,Santa Clarita,Newall & Carl Ct
-74.9810019,40.1392766,10/21/2006,21,10,2006,PA,Trevose,Neshaminy
-123.0724139,49.3199816,10/20/2006,20,10,2006,BC,North Vancouver,Lonsdale Ave & 3rd St
-121.2907796,37.9577016,10/20/2006,20,10,2006,CA,Stockton,Arch Road & Hwy 99 - Stockton
-105.1019275,40.1672068,10/20/2006,20,10,2006,CO,Longmont,17th & Main- Longmont
-73.5387341,41.0534302,10/20/2006,20,10,2006,CT,Stamford,Stamford Town Center
-87.6297982,41.8781136,10/20/2006,20,10,2006,IL,Chicago,Millennium Station - Underground
-95.4612625,30.1658207,10/20/2006,20,10,2006,TX,The Woodlands,Woodlands & Kuykendahl
-77.0909809,38.8816208,10/20/2006,20,10,2006,TX,Arlington,Collins & Lamar
-87.9064736,43.0389025,10/20/2006,20,10,2006,WI,Milwaukee,76th & Good Hope
-77.026088,38.9906657,10/19/2006,19,10,2006,MD,Silver Spring,Plaza del Mercado
-117.2927641,34.5362184,10/14/2006,14,10,2006,CA,Victorville,Roy Rogers & Civic Drive
-121.530234,38.5804609,10/13/2006,13,10,2006,CA,West Sacramento,Lake & Enterprise
-105.2705456,40.0149856,10/13/2006,13,10,2006,CO,Boulder,Twenty Ninth Street
-81.5331286,28.3252878,10/13/2006,13,10,2006,FL,Celebration,Front St & Bloom St
-75.6971931,45.4215296,10/13/2006,13,10,2006,ON,Ottawa,124 O`Connor Street
-78.680016,33.8160058,10/13/2006,13,10,2006,SC,North Myrtle Beach,North Myrtle Beach
-113.5684164,37.0965278,10/13/2006,13,10,2006,UT,St. George,W Sunset Blvd & N Bluff St
-122.826946,47.4514588,10/13/2006,13,10,2006,WA,Belfair,"Belfair Valley Plaza-Belfair, WA"
-121.3282843,38.617127,10/12/2006,12,10,2006,CA,Carmichael,Madison & Manzanita - Carmichael
-158.0091667,21.3866667,10/11/2006,11,10,2006,HI,Waipahu,Laniakea Plaza at Ka Uka Blvd
-121.7680088,37.6818745,10/10/2006,10,10,2006,CA,Livermore,Isabel & Vineyard
-122.4194155,37.7749295,10/7/2006,7,10,2006,CA,San Francisco,8th & Townsend
-88.0398912,30.6953657,10/6/2006,6,10,2006,AL,Mobile,Hillcrest & Greelot
-117.3272615,33.6680772,10/6/2006,6,10,2006,CA,Lake Elsinore,"Collier & Central, Lake Elsinore"
-120.9968782,37.6390972,10/6/2006,6,10,2006,CA,Modesto,Kansas Avenue & Hwy 99 - Modesto
-94.5785667,39.0997265,10/6/2006,6,10,2006,MO,Kansas City,41st & Main
-106.6055534,35.0853336,10/6/2006,6,10,2006,NM,Albuquerque,Louisiana & Indian School
-74.0059728,40.7127753,10/6/2006,6,10,2006,NY,New York,21st & 5th
-74.0059728,40.7127753,10/6/2006,6,10,2006,NY,New York,35th & 5th
-74.0059728,40.7127753,10/6/2006,6,10,2006,NY,New York,85th & Lexington
-135,64.2823274,10/6/2006,6,10,2006,OK,Yukon,I 40 & Garth Brooks
-76.6502468,40.2859239,10/6/2006,6,10,2006,PA,Hershey,Outlets at Hershey
-97.0969552,33.0145673,10/6/2006,6,10,2006,TX,Flower Mound,FM 3040 & Gerault
52.3613378,33.2771073,10/6/2006,6,10,2006,TX,x,FM 423 & Eldorado Pkwy
-78.1633341,39.1856597,10/6/2006,6,10,2006,VA,Winchester,Winchester Gateway
-122.9006951,47.0378741,10/6/2006,6,10,2006,WA,Olympia,Cooper Point Village- Olympia
-91.2351393,43.8844092,10/6/2006,6,10,2006,WI,Onalaska,Highway 16 & Pralle Center
-122.7140548,38.440429,10/2/2006,2,10,2006,CA,Santa Rosa,Santa Rosa & Yolanda
-117.1610838,32.715738,10/2/2006,2,10,2006,CA,San Diego,"28th & National, San Diego"
-117.7499909,34.055103,10/2/2006,2,10,2006,CA,Pomona,"Rio Rancho & The 71, Pomona"
-104.8319195,39.7294319,10/2/2006,2,10,2006,CO,Aurora,Mississippi and Buckley
-80.1373174,26.1224386,10/2/2006,2,10,2006,FL,Fort Lauderdale,17th St & 15th Ave
-81.7948103,26.1420358,10/2/2006,2,10,2006,FL,Naples,Coastland Center
-82.4571776,27.950575,10/2/2006,2,10,2006,FL,Tampa,W Gandy Blvd & S Himes
-87.8539425,41.6303103,10/2/2006,2,10,2006,IL,Orland Park,Orland Square Mall
-76.6246886,39.1626084,10/2/2006,2,10,2006,MD,Glen Burnie,Governor Plaza
-107.2902839,43.0759678,10/2/2006,2,10,2006,MI,Wyoming,Byron Ctr & Metro Health Dr
-78.6381787,35.7795897,10/2/2006,2,10,2006,NC,Raleigh,Lake Boone Trail
-106.7636538,32.3199396,10/2/2006,2,10,2006,NM,Las Cruces,"Telshore & Commerce, Las Cruces"
-78.6969831,43.0183126,10/2/2006,2,10,2006,NY,East Amherst,East Amherst
-80.0886703,41.1578377,10/2/2006,2,10,2006,OH,Grove City,"Grove City, Stringtown Rd"
-97.4867028,35.3395079,10/2/2006,2,10,2006,OK,Moore,19th & Telephone
-0.1277583,51.5073509,10/2/2006,2,10,2006,ON,London,3059 Wonderland Rd S
-77.7952712,38.7134516,10/2/2006,2,10,2006,OR,Warrenton,Young`s Bay Plaza- Warrenton
-75.347048,39.967933,10/2/2006,2,10,2006,PA,Broomall,Broomall
-93.2922989,37.2089572,10/2/2006,2,10,2006,VA,Springfield,Springfield Plaza
-89.5440069,44.4563579,10/2/2006,2,10,2006,WI,Plover,McDill & Crossroads
-117.1483648,33.4936391,9/30/2006,30,9,2006,CA,Temecula,Rancho California & Meadows
-113.4909267,53.544389,9/29/2006,29,9,2006,AB,Edmonton,Jasper Ave & 119 St
-87.9018829,30.671469,9/29/2006,29,9,2006,AL,Spanish Fort,I-10 & Hwy 181
-122.4194155,37.7749295,9/29/2006,29,9,2006,CA,San Francisco,865 Market - SF Centre
-122.7096666,38.3293416,9/29/2006,29,9,2006,CA,Cotati,E Cotati & Lasalle
-78.1633341,39.1856597,9/29/2006,29,9,2006,CA,Winchester,"Winchester & Benton, Winchester"
-85.4951663,32.5933574,9/29/2006,29,9,2006,CA,Auburn,Hwy 49 & Combie
-117.0230839,32.7678287,9/29/2006,29,9,2006,CA,La Mesa,"La Mesa & Spring, La Mesa"
-118.6089752,34.165357,9/29/2006,29,9,2006,CA,Woodland Hills,Ventura & Shoup
-87.6416419,41.775305,9/29/2006,29,9,2006,CO,Englewood,Broadway and Bates Ave
-72.8776013,41.5964869,9/29/2006,29,9,2006,CT,Southington,"Southington, Queen Street"
-120.7401385,47.7510741,9/29/2006,29,9,2006,DC,Washington,"1110 Vermont Ave., NW"
-120.7401385,47.7510741,9/29/2006,29,9,2006,DC,Washington,Capital Gallery
-92.3425775,42.492786,9/29/2006,29,9,2006,IA,Waterloo,Waterloo-Flammang & Crossroads
-87.8139483,41.8978091,9/29/2006,29,9,2006,IL,River Forest,Lake & Harlem - River Forest
-89.640658,40.5675388,9/29/2006,29,9,2006,IL,Pekin,Pekin-Court & Veterans
-87.6297982,41.8781136,9/29/2006,29,9,2006,IL,Chicago,Fullerton & Racine - Lincoln Park
-87.6297982,41.8781136,9/29/2006,29,9,2006,IL,Chicago,Ontario & Wabash - River North
-87.3653135,41.4169806,9/29/2006,29,9,2006,IN,Crown Point,Crown Point-Summit & Main
-85.1393513,41.079273,9/29/2006,29,9,2006,IN,Fort Wayne,Jefferson & Fairfield
-90.822871,29.7957633,9/29/2006,29,9,2006,LA,Thibodaux,Canal & Glenwild
-71.0588801,42.3600825,9/29/2006,29,9,2006,MA,Boston,125 Summer St.
-1.1581086,52.9547832,9/29/2006,29,9,2006,MD,Nottingham,Perry Hall
-90.1994042,38.6270025,9/29/2006,29,9,2006,MO,St Louis,Big Bend & Dougherty Ferry
-100.7601454,41.1402759,9/29/2006,29,9,2006,NE,North Platte,North Platte-I80 & S Hwy 83
-74.4049778,40.4316955,9/29/2006,29,9,2006,NJ,East Brunswick,"Route 18 & Tices, East Brunswick"
-74.0059728,40.7127753,9/29/2006,29,9,2006,NY,New York,Macys 35th Street Balcony
-84.309939,39.3600586,9/29/2006,29,9,2006,OH,Mason,Mason Montgomery & Irwin Simpson
-73.212072,44.4758825,9/29/2006,29,9,2006,ON,Burlington,675 Appleby Line
-73.212072,44.4758825,9/29/2006,29,9,2006,ON,Burlington,503 Brant St
-79.7597709,40.6014555,9/29/2006,29,9,2006,PA,Tarentum,"Pittsburgh Mills, Tarentum"
-77.0010786,41.2411897,9/29/2006,29,9,2006,PA,Williamsport,Williamsport
-82.3940104,34.8526176,9/29/2006,29,9,2006,SC,Greenville,I-85 & Pelham Pkwy
-79.9414266,37.2709704,9/29/2006,29,9,2006,VA,Roanoke,"Towers, VA"
-77.4360481,37.5407246,9/29/2006,29,9,2006,VA,Richmond,Grove Ave.
-123.9400648,49.1658836,9/28/2006,28,9,2006,BC,Nanaimo,Terminal SC @ Princess Ave-Nanaimo
-119.7725868,36.7468422,9/28/2006,28,9,2006,CA,Fresno,"First & Shaw, Fresno"
-80.3972736,27.6386434,9/27/2006,27,9,2006,FL,Vero Beach,Federal Hwy & 12th St
-122.1560768,37.7249296,9/26/2006,26,9,2006,CA,San Leandro,Bayfair Center - San Leandro
-81.9228604,28.9174855,9/26/2006,26,9,2006,FL,Lady Lake,US 441 & Rolling Acres
-89.761545,35.1598391,9/26/2006,26,9,2006,TN,Cordova,Houston Levee & Macon
-106.7636538,32.3199396,9/25/2006,25,9,2006,NM,Las Cruces,"Valley & Rigsby, Las Cruces"
-98.4936282,29.4241219,9/25/2006,25,9,2006,TX,San Antonio,1604 & 281 - NE Corner
30.3350986,59.9342802,9/23/2006,23,9,2006,FL,St Petersburg,4th St & 50th Ave
-82.4571776,27.950575,9/23/2006,23,9,2006,FL,Tampa,Race Track & Nine Eagles
-84.5037164,38.0405837,9/23/2006,23,9,2006,KY,Lexington,Fayette Mall
-80.8431267,35.2270869,9/23/2006,23,9,2006,NC,Charlotte,Arrowood Road
-119.7674034,39.1637984,9/23/2006,23,9,2006,NV,Carson City,College Pky & Retail Dr-Carson Cty
-121.8374777,39.7284944,9/22/2006,22,9,2006,CA,Chico,Esplanade & 9th - Chico
-117.6581562,33.5968913,9/22/2006,22,9,2006,CA,Mission Viejo,Oso & I-5
-107.3247762,39.5505376,9/22/2006,22,9,2006,CO,Glenwood Springs,I-70 & Midland- Glenwood Springs
-84.4343341,33.8426856,9/22/2006,22,9,2006,CO,Westminster,136th & I-25- Westminster
-80.1917902,25.7616798,9/22/2006,22,9,2006,FL,Miami,10th St & South Miami Ave.
-87.6297982,41.8781136,9/22/2006,22,9,2006,IL,Chicago,Beverly-103rd & Longwood
-84.5037164,38.0405837,9/22/2006,22,9,2006,KY,Lexington,Versailles & Parkers Mill
-87.9297546,43.0382216,9/22/2006,22,9,2006,MI,Marquette,"Marquette, MI-Hwy 41 & Hwy 492"
NA,NA,9/22/2006,22,9,2006,MO,OFallon,SR-K & Laura Hill Rd
-106.6055534,35.0853336,9/22/2006,22,9,2006,NM,Albuquerque,"Lomas & Broadway, Albuquerque"
-119.8138027,39.5296329,9/22/2006,22,9,2006,NV,Reno,Damonte Ranch & Steamboat Pkwy-Reno
-82.0131924,39.9403453,9/22/2006,22,9,2006,OH,Zanesville,"Zanesville, OH"
-95.8547119,36.2695388,9/22/2006,22,9,2006,OK,Owasso,96th & US 169
-122.6764815,45.5230622,9/22/2006,22,9,2006,OR,Portland,Sylvan Retail- Portland
-87.3594528,36.5297706,9/22/2006,22,9,2006,TN,Clarksville,Madison & Hwy 41
-2.58791,51.454513,9/22/2006,22,9,2006,VA,Bristol,I-81 & Exit 7
-122.3151314,47.8209301,9/22/2006,22,9,2006,WA,Lynnwood,168th and Highway 99-Lynnwood
-77.2794288,39.2387164,9/22/2006,22,9,2006,WV,Clarksburg,Clarksburg
-112.259321,33.4500425,9/20/2006,20,9,2006,AZ,Tolleson,99th Ave & Lower Buckeye
-118.3406288,33.8358492,9/19/2006,19,9,2006,CA,Torrance,Del Amo Fashion Center
-122.3320708,47.6062095,9/19/2006,19,9,2006,WA,Seattle,Columbia Tower 40th Floor- Seattle
-109.2029043,41.5874644,9/19/2006,19,9,2006,WY,Rock Springs,I-80 & Dewar Dr-Rock Springs
-74.0143064,40.7878788,9/18/2006,18,9,2006,NJ,West New York,West New York
-122.286865,38.2975381,9/17/2006,17,9,2006,CA,Napa,Hwy 29 & Redwood
-74.7249281,40.294186,9/16/2006,16,9,2006,GA,Lawrenceville,Hwy 124 & Webb Gin House Rd
-84.1468616,33.4473361,9/16/2006,16,9,2006,GA,McDonough,I-75 & Hwy 20
-84.2940899,34.0753762,9/16/2006,16,9,2006,GA,Alpharetta,Crabapple Rd & Houze Rd
-80.244216,36.0998596,9/16/2006,16,9,2006,NC,Winston-Salem,Hanes Mall Kiosk
-80.8431267,35.2270869,9/16/2006,16,9,2006,NC,Charlotte,Rivergate
-95.3677844,29.6631457,9/16/2006,16,9,2006,NY,Sunnyside,46-09 Queens Blvd
-75.1652215,39.9525839,9/16/2006,16,9,2006,PA,Philadelphia,The Gallery at Market East
-81.9320482,34.9495672,9/16/2006,16,9,2006,SC,Spartanburg,N Pine Street
-95.3698028,29.7604267,9/16/2006,16,9,2006,TX,Houston,Hwy 59 & Wilcrest
-112.3679279,33.6292337,9/15/2006,15,9,2006,AZ,Surprise,"Bell & Brookside, Surprise"
-123.0724139,49.3199816,9/15/2006,15,9,2006,BC,North Vancouver,Lonsdale Ave & 17th
-117.3961564,33.9533487,9/15/2006,15,9,2006,CA,Riverside,"3rd & Market , Riverside"
NA,NA,9/15/2006,15,9,2006,CA,Barstow,Lenwood & I-15
-117.7325848,33.9898188,9/15/2006,15,9,2006,CA,Chino Hills,Chino Hills Pkwy & Pipeline
-122.5310874,37.9735346,9/15/2006,15,9,2006,CA,San Rafael,Irwin & Lincoln
-117.5931084,34.1063989,9/15/2006,15,9,2006,CA,Rancho Cucamonga,Day Creek & Foothill
-104.9719243,39.8680412,9/15/2006,15,9,2006,CO,Thornton,168th & Washington- Thornton
-104.990251,39.7392358,9/15/2006,15,9,2006,CO,Denver,44th Ave & Federal Blvd-Denver
-89.5889864,40.6936488,9/15/2006,15,9,2006,IL,Peoria,Peoria-Prospect & War Memorial
-92.0198427,30.2240897,9/15/2006,15,9,2006,IN,Lafayette,26 & Creasy
-85.7584557,38.2526647,9/15/2006,15,9,2006,KY,Louisville,Frankfort & Lexington
-90.0656311,30.3582506,9/15/2006,15,9,2006,LA,Mandeville,N. Causeway & Florida
-115.1398296,36.1699412,9/15/2006,15,9,2006,NV,Las Vegas,"Hualapia & Desert Inn, Las Vegas"
-73.9395687,42.8142432,9/15/2006,15,9,2006,NY,Schenectady,"Schenectady, Watt St."
-73.7562317,42.6525793,9/15/2006,15,9,2006,NY,Albany,1244 Western Ave
-75.6054882,39.9606643,9/15/2006,15,9,2006,OH,West Chester,Union Center & Floer
-79.3831843,43.653226,9/15/2006,15,9,2006,ON,Toronto,Yonge & Wanless
-106.4850217,31.7618778,9/15/2006,15,9,2006,TX,El Paso,I-10 & Mesa
-76.8983059,38.7651145,9/15/2006,15,9,2006,UT,Clinton,"1800 North & 2000 West-Clinton, UT"
-77.4360481,37.5407246,9/15/2006,15,9,2006,VA,Richmond,Oxbridge Square
-121.2357828,38.7907339,9/14/2006,14,9,2006,CA,Rocklin,Blue Oaks & Lone Tree - Rocklin
-71.2244987,42.2139873,9/14/2006,14,9,2006,NJ,Westwood,Westwood Avenue
-110.926479,32.2217429,9/13/2006,13,9,2006,AZ,Tucson,"Broadway & Campbell, Tucson"
-73.5594128,42.673664,9/13/2006,13,9,2006,NY,Rensselaer,North Greenbush Road
-0.1277583,51.5073509,9/13/2006,13,9,2006,ON,London,615 Fanshawe Park Rd
-73.3431727,40.9009313,9/12/2006,12,9,2006,NY,Northport,Northport Village
-121.6555013,36.6777372,9/11/2006,11,9,2006,CA,Salinas,Boronda & Sanborn
-122.5983981,49.2193226,9/10/2006,10,9,2006,BC,Maple Ridge,Dewdney Trunk & 240th
-117.0430865,34.033625,9/10/2006,10,9,2006,CA,Yucaipa,"Yucaipa & Hampton, Yucaipa"
-116.2371828,33.6783631,9/9/2006,9,9,2006,CA,Coachella,"Avenue 48 & Jackson, Coachella"
-84.4343341,33.8426856,9/9/2006,9,9,2006,CO,Westminster,Walnut Creek-Westminster
-87.2169149,30.421309,9/9/2006,9,9,2006,FL,Pensacola,Cordova Mall - First Level
-74.7249281,40.294186,9/9/2006,9,9,2006,GA,Lawrenceville,Hwy 120 & Hwy 316
-86.2999689,32.3668052,9/8/2006,8,9,2006,AL,Montgomery,Atlanta Hwy & McLemore
-118.4164652,33.9191799,9/8/2006,8,9,2006,CA,El Segundo,Grand & Eucalyptus
-87.8539425,41.6303103,9/8/2006,8,9,2006,IL,Orland Park,Orland Park-143rd & LaGrange
-71.2760089,42.4906231,9/8/2006,8,9,2006,IN,Bedford,16th & Clinic
-77.026088,38.9906657,9/8/2006,8,9,2006,MD,Silver Spring,Hillandale Shopping Center
-90.1994042,38.6270025,9/8/2006,8,9,2006,MO,St. Louis,Chippewa & Lansdowne
-83.6300826,41.3797788,9/8/2006,8,9,2006,OH,Bowling Green,Bowling Green - E Wooster St
-122.6764815,45.5230622,9/8/2006,8,9,2006,OR,Portland,FuBonn Shopping Center- Portland
-83.1841251,42.5628556,9/8/2006,8,9,2006,PA,Somerset,"Somerset, PA"
-75.977985,36.8529263,9/8/2006,8,9,2006,VA,Virginia Beach,Hilltop North
